City,State,Year,cy,annual_pop,hom,lh,hom_rate,clr_r,clr_lag,clr,clr_lp,unemp,bl,so,south
San Jose,California,2000,San Jose 2000,903937,19,25,2.101916395,0.842105263,0.88,16,22,3.5,3.5,1408,0
San Jose,California,2001,San Jose 2001,904839,22,19,2.431371769,0.5,0.84,11,16,5.7,,,0
San Jose,California,2002,San Jose 2002,905360,26,22,2.871785809,1,0.50,26,11,9.2,,,0
San Jose,California,2003,San Jose 2003,894152,29,26,3.243296442,0.793103448,1.00,23,26,9.2,,1408,0
San Jose,California,2004,San Jose 2004,890032,24,29,2.69653226,0.833333333,0.79,20,23,7.2,,,0
San Jose,California,2005,San Jose 2005,888841,26,24,2.925157593,0.961538462,0.83,25,20,5.9,,,0
San Jose,California,2006,San Jose 2006,894293,29,26,3.242785083,0.620689655,0.96,18,25,5,,,0
San Jose,California,2007,San Jose 2007,901656,33,29,3.659932391,0.727272727,0.62,24,18,5.2,,1386,0
San Jose,California,2008,San Jose 2008,911744,31,33,3.400077215,0.64516129,0.73,20,24,6.7,,,0
San Jose,California,2009,San Jose 2009,926098,28,31,3.023438124,0.714285714,0.65,20,20,11.8,,,0
San Jose,California,2010,San Jose 2010,954492,20,28,2.095355435,0.7,0.71,14,20,11.6,3.2,,0
San Jose,California,2011,San Jose 2011,969948,39,20,4.020834107,0.692307692,0.70,27,14,10.3,,,0
San Jose,California,2012,San Jose 2012,983322,45,39,4.576323931,0.577777778,0.69,26,27,8.7,,,0
San Jose,California,2013,San Jose 2013,1001253,38,45,3.795244559,0.631578947,0.58,24,26,7.2,,1016,0
San Jose,California,2014,San Jose 2014,1014418,32,38,3.154518157,0.6875,0.63,22,24,5.8,,,0
San Jose,California,2015,San Jose 2015,1026099,30,32,2.923694497,0.733333333,0.69,22,22,4.6,,,0
San Jose,California,2016,San Jose 2016,1030359,47,30,4.561516908,0.510638298,0.73,24,22,3.9,,,0
Austin,Texas,1990,Austin 1990,465622,46,,9.879258282,0.565217391,0.51,26,,5.3,,806,0
Austin,Texas,1991,Austin 1991,,49,46,10.07971201,0.714285714,0.57,35,26,5,,,0
Austin,Texas,1992,Austin 1992,,37,49,7.303188928,0.864864865,0.71,32,35,4.8,,,0
Austin,Texas,1993,Austin 1993,,37,37,7.019128073,0.837837838,0.86,31,32,4.2,,921,0
Austin,Texas,1994,Austin 1994,,37,37,6.756337262,0.945945946,0.84,35,31,3.8,,,0
Austin,Texas,1995,Austin 1995,,46,37,8.096638663,,0.95,,35,3.4,,,0
Austin,Texas,1996,Austin 1996,,40,46,6.795324817,,0.00,,,3.5,,,0
Austin,Texas,1997,Austin 1997,,40,40,6.566602588,0.65,0.00,26,,3.4,,1068,0
Austin,Texas,1998,Austin 1998,,32,40,5.082220803,0.78125,0.65,25,26,3,,,0
Austin,Texas,1999,Austin 1999,,21,32,3.230028809,0.80952381,0.78,17,25,2.5,,1159,0
Austin,Texas,2000,Austin 2000,670654,32,21,4.771461886,0.6875,0.81,22,17,3.2,10,1144,0
Austin,Texas,2001,Austin 2001,675775,26,32,3.847434427,0.615384615,0.69,16,22,4.6,,,0
Austin,Texas,2002,Austin 2002,691119,25,26,3.617322053,0.76,0.62,19,16,6.3,,,0
Austin,Texas,2003,Austin 2003,688644,27,25,3.920748602,0.740740741,0.76,20,19,6.3,,1198,0
Austin,Texas,2004,Austin 2004,690293,26,27,3.766516537,0.884615385,0.74,23,20,5.4,,,0
Austin,Texas,2005,Austin 2005,696973,26,26,3.730417104,0.961538462,0.88,25,23,4.4,,,0
Austin,Texas,2006,Austin 2006,708423,20,26,2.823172031,0.85,0.96,17,25,3.9,,,0
Austin,Texas,2007,Austin 2007,730373,30,20,4.107490282,0.633333333,0.85,19,17,3.5,,1415,0
Austin,Texas,2008,Austin 2008,749641,23,30,3.068135281,1,0.63,23,19,4,,,0
Austin,Texas,2009,Austin 2009,764945,22,23,2.876023766,0.954545455,1.00,21,23,6.3,,,0
Austin,Texas,2010,Austin 2010,806423,38,22,4.712167188,0.552631579,0.95,21,21,6.2,8.1,,0
Austin,Texas,2011,Austin 2011,828694,27,38,3.25813871,0.925925926,0.55,25,21,5.8,,,0
Austin,Texas,2012,Austin 2012,854841,31,27,3.626405378,0.870967742,0.93,27,25,5.1,,,0
Austin,Texas,2013,Austin 2013,875463,26,31,2.969857093,1,0.87,26,27,4.6,,1673,0
Austin,Texas,2014,Austin 2014,901734,32,26,3.548718358,0.65625,1.00,21,26,3.7,,,0
Austin,Texas,2015,Austin 2015,921545,23,32,2.495808669,0.869565217,0.66,20,21,3,,,0
Austin,Texas,2016,Austin 2016,939768,39,23,4.149960416,0.58974359,0.87,23,20,3.1,,,0
Jacksonville,Florida,1990,Jacksonville 1990,635230,176,,27.70650001,0.647727273,0.59,114,,5.4,,1266,0
Jacksonville,Florida,1991,Jacksonville 1991,,127,176,19.68339187,0.716535433,0.65,91,114,6.6,,,0
Jacksonville,Florida,1992,Jacksonville 1992,,123,127,18.77295108,0.593495935,0.72,73,91,7.2,,,0
Jacksonville,Florida,1993,Jacksonville 1993,,125,123,18.79184945,0.8,0.59,100,73,5.8,,1280,0
Jacksonville,Florida,1994,Jacksonville 1994,,106,125,15.69984271,0.735849057,0.80,78,100,4.9,,,0
Jacksonville,Florida,1995,Jacksonville 1995,,86,106,12.55199591,0.534883721,0.74,46,78,3.9,,,0
Jacksonville,Florida,1996,Jacksonville 1996,,85,86,12.22785823,,0.53,,46,4,,,0
Jacksonville,Florida,1997,Jacksonville 1997,,75,85,10.63651758,,0.00,,,4,,1487,0
Jacksonville,Florida,1998,Jacksonville 1998,,74,75,10.34817411,0.567567568,0.00,42,,3.5,,,0
Jacksonville,Florida,1999,Jacksonville 1999,,83,74,11.44691802,,0.57,,42,3.3,,1502,0
Jacksonville,Florida,2000,Jacksonville 2000,735070,79,83,10.74727577,0.734177215,0.00,58,,3.4,29,1530,0
Jacksonville,Florida,2001,Jacksonville 2001,736076,75,79,10.18916525,0.573333333,0.73,43,58,4.5,,,0
Jacksonville,Florida,2002,Jacksonville 2002,746970,90,75,12.04867665,0.577777778,0.57,52,43,5.8,,,0
Jacksonville,Florida,2003,Jacksonville 2003,756882,92,90,12.15513118,0.608695652,0.58,56,52,5.6,,1624,0
Jacksonville,Florida,2004,Jacksonville 2004,766090,104,92,13.57542847,0.538461538,0.61,56,56,5.2,,,0
Jacksonville,Florida,2005,Jacksonville 2005,776567,91,104,11.71824195,0.615384615,0.54,56,56,3.9,,,0
Jacksonville,Florida,2006,Jacksonville 2006,785605,110,91,14.00194754,0.645454545,0.62,71,56,3.5,,,0
Jacksonville,Florida,2007,Jacksonville 2007,798623,123,110,15.40150985,0.569105691,0.65,70,71,4.1,,1629,0
Jacksonville,Florida,2008,Jacksonville 2008,807669,115,123,14.23850612,0.660869565,0.57,76,70,6.2,,,0
Jacksonville,Florida,2009,Jacksonville 2009,812430,99,115,12.18566523,0.787878788,0.66,78,76,10.3,,,0
Jacksonville,Florida,2010,Jacksonville 2010,823123,80,99,9.719082081,0.825,0.79,66,78,11.1,27.3,,0
Jacksonville,Florida,2011,Jacksonville 2011,829554,71,80,8.558815942,0.830985915,0.83,59,66,10,,,0
Jacksonville,Florida,2012,Jacksonville 2012,836997,93,71,11.11115094,0.688172043,0.83,64,59,8.5,,,0
Jacksonville,Florida,2013,Jacksonville 2013,842762,93,93,11.03514397,0.548387097,0.69,51,64,7.3,,1590,0
Jacksonville,Florida,2014,Jacksonville 2014,852560,96,93,11.26020456,0.645833333,0.55,62,51,6.6,,,0
Jacksonville,Florida,2015,Jacksonville 2015,865835,97,96,11.20305832,0.463917526,0.65,45,62,5.9,,,0
Jacksonville,Florida,2016,Jacksonville 2016,880495,106,97,12.03868279,0.594339623,0.46,63,45,5,,,0
Indianapolis,Indiana,1990,Indianapolis 1990,731327,58,,7.930788826,0.827586207,0.59,48,,3.8,,1006,0
Indianapolis,Indiana,1991,Indianapolis 1991,,95,58,12.90082525,0.768421053,0.83,73,48,4.7,,,0
Indianapolis,Indiana,1992,Indianapolis 1992,,88,95,11.8686838,0.625,0.77,55,73,5.8,,,0
Indianapolis,Indiana,1993,Indianapolis 1993,,68,88,9.109090739,1.058823529,0.63,72,55,4.7,,993,0
Indianapolis,Indiana,1994,Indianapolis 1994,,108,68,14.36997633,0.601851852,1.06,65,72,4.7,,,0
Indianapolis,Indiana,1995,Indianapolis 1995,,99,108,13.08438636,0.656565657,0.60,65,65,4.4,,,0
Indianapolis,Indiana,1996,Indianapolis 1996,,114,99,14.96677769,0.789473684,0.66,90,65,3.7,,,0
Indianapolis,Indiana,1997,Indianapolis 1997,,118,114,15.38969178,0.694915254,0.79,82,90,3.2,,986,0
Indianapolis,Indiana,1998,Indianapolis 1998,,143,118,18.52794805,0.909090909,0.69,130,82,2.9,,,0
Indianapolis,Indiana,1999,Indianapolis 1999,,113,143,14.54560433,0.787610619,0.91,89,130,2.9,,1037,0
Indianapolis,Indiana,2000,Indianapolis 2000,781926,96,113,12.27737663,0.65625,0.79,63,89,2.9,25.5,1045,0
Indianapolis,Indiana,2001,Indianapolis 2001,785889,112,96,14.25137647,0.696428571,0.66,78,63,3.9,,,0
Indianapolis,Indiana,2002,Indianapolis 2002,789852,112,112,14.17987167,0.785714286,0.70,88,78,5.4,,,0
Indianapolis,Indiana,2003,Indianapolis 2003,793815,105,112,13.22726328,0.819047619,0.79,86,88,5.5,,1170,0
Indianapolis,Indiana,2004,Indianapolis 2004,797778,109,105,13.66294884,0.871559633,0.82,95,86,5.6,,,0
Indianapolis,Indiana,2005,Indianapolis 2005,801741,108,109,13.47068442,0.796296296,0.87,86,95,5.6,,,0
Indianapolis,Indiana,2006,Indianapolis 2006,805704,140,108,17.37610835,0.735714286,0.80,103,86,4.9,,,0
Indianapolis,Indiana,2007,Indianapolis 2007,809667,114,140,14.07986246,0.692982456,0.74,79,103,4.5,,1607,0
Indianapolis,Indiana,2008,Indianapolis 2008,813630,114,114,14.01128277,0.771929825,0.69,88,79,5.6,,,0
Indianapolis,Indiana,2009,Indianapolis 2009,817593,99,114,12.10871424,0.646464646,0.77,64,88,9.3,,,0
Indianapolis,Indiana,2010,Indianapolis 2010,821555,92,99,11.19827644,0.826086957,0.65,76,64,10.5,27.5,,0
Indianapolis,Indiana,2011,Indianapolis 2011,827604,96,92,11.59975061,0.677083333,0.83,65,76,9.9,,,0
Indianapolis,Indiana,2012,Indianapolis 2012,835379,97,96,11.6114961,0.628865979,0.68,61,65,9.3,,,0
Indianapolis,Indiana,2013,Indianapolis 2013,842506,129,97,15.31146366,0.651162791,0.63,84,61,8.5,,1589,0
Indianapolis,Indiana,2014,Indianapolis 2014,849634,136,129,16.00689238,0.669117647,0.65,91,84,6.5,,,0
Indianapolis,Indiana,2015,Indianapolis 2015,853238,148,136,17.34568784,0.540540541,0.67,80,91,5.1,,,0
Indianapolis,Indiana,2016,Indianapolis 2016,857488,148,148,17.25971675,0.506756757,0.54,75,80,4.5,,,0
San Francisco,California,1990,San Francisco 1990,723959,101,,13.95106629,0.663366337,0.51,67,,3.8,,1973,0
San Francisco,California,1991,San Francisco 1991,,95,101,13.02726126,0.526315789,0.66,50,67,5.3,,,0
San Francisco,California,1992,San Francisco 1992,,117,95,15.92874812,0.41025641,0.53,48,50,6.8,,,0
San Francisco,California,1993,San Francisco 1993,,129,117,17.43709803,0.465116279,0.41,60,48,7,,1830,0
San Francisco,California,1994,San Francisco 1994,,91,129,12.21340441,0.296703297,0.47,27,60,6.4,,,0
San Francisco,California,1995,San Francisco 1995,,99,91,13.19359671,0.252525253,0.30,25,27,6,,,0
San Francisco,California,1996,San Francisco 1996,,82,99,10.85165653,0.573170732,0.25,47,25,4.8,,,0
San Francisco,California,1997,San Francisco 1997,,59,82,7.75371061,0.779661017,0.57,46,47,4.1,,2092,0
San Francisco,California,1998,San Francisco 1998,,58,59,7.569755954,0.431034483,0.78,25,46,3.7,,,0
San Francisco,California,1999,San Francisco 1999,,64,58,8.295657223,0.453125,0.43,29,25,3.1,,2186,0
San Francisco,California,2000,San Francisco 2000,776764,59,64,7.595614627,0.474576271,0.45,28,29,3.4,7.8,2227,0
San Francisco,California,2001,San Francisco 2001,777885,62,59,7.970329805,0.516129032,0.47,32,28,5.1,,,0
San Francisco,California,2002,San Francisco 2002,780865,68,62,8.708291446,0.308823529,0.52,21,32,6.9,,,0
San Francisco,California,2003,San Francisco 2003,772723,69,68,8.929461139,0.391304348,0.31,27,21,6.7,,2216,0
San Francisco,California,2004,San Francisco 2004,766160,88,69,11.48585152,0.420454545,0.39,37,27,5.8,,,0
San Francisco,California,2005,San Francisco 2005,761325,96,88,12.60959511,0.375,0.42,36,37,5,,,0
San Francisco,California,2006,San Francisco 2006,763016,86,96,11.27106116,0.5,0.38,43,36,4.2,,,0
San Francisco,California,2007,San Francisco 2007,768650,100,86,13.00982242,0.48,0.50,48,43,4.2,,2303,0
San Francisco,California,2008,San Francisco 2008,778673,98,100,12.58551407,0.173469388,0.48,17,48,5.3,,,0
San Francisco,California,2009,San Francisco 2009,791152,45,98,5.687908265,0.711111111,0.17,32,17,8.7,,,0
San Francisco,California,2010,San Francisco 2010,805550,48,45,5.958661784,0.458333333,0.71,22,32,8.9,6.1,,0
San Francisco,California,2011,San Francisco 2011,815677,50,48,6.12987739,0.36,0.46,18,22,8.1,,,0
San Francisco,California,2012,San Francisco 2012,829027,69,50,8.323009986,0.565217391,0.36,39,18,6.8,,,0
San Francisco,California,2013,San Francisco 2013,839841,48,69,5.715367552,0.541666667,0.57,26,39,5.5,,2158,0
San Francisco,California,2014,San Francisco 2014,851116,45,48,5.287175896,0.6,0.54,27,26,4.4,,,0
San Francisco,California,2015,San Francisco 2015,863836,53,45,6.135423854,0.528301887,0.60,28,27,3.6,,,0
San Francisco,California,2016,San Francisco 2016,872795,57,53,6.530743187,0.666666667,0.53,38,28,3.3,,,0
Columbus,Ohio,1990,Columbus 1990,632910,89,,14.06203094,0.651685393,0.67,58,,3.9,,1445,0
Columbus,Ohio,1991,Columbus 1991,,138,89,21.53342987,0.579710145,0.65,80,58,4.4,,,0
Columbus,Ohio,1992,Columbus 1992,,113,138,17.41628623,0.805309735,0.58,91,80,5.5,,,0
Columbus,Ohio,1993,Columbus 1993,,105,113,15.98728326,0.60952381,0.81,64,91,5.4,,1599,0
Columbus,Ohio,1994,Columbus 1994,,100,105,15.04379248,0.86,0.61,86,64,4.4,,,0
Columbus,Ohio,1995,Columbus 1995,,77,100,11.44675031,0.285714286,0.86,22,86,3.6,,,0
Columbus,Ohio,1996,Columbus 1996,,89,77,13.07604381,0.674157303,0.29,60,22,3.7,,,0
Columbus,Ohio,1997,Columbus 1997,,84,89,12.19887654,0.273809524,0.67,23,60,3.4,,1782,0
Columbus,Ohio,1998,Columbus 1998,,78,84,11.19817613,0.923076923,0.27,72,23,3.3,,,0
Columbus,Ohio,1999,Columbus 1999,,71,78,10.07812677,0.366197183,0.92,26,72,3.2,,1802,0
Columbus,Ohio,2000,Columbus 2000,712445,67,71,9.404234713,0.47761194,0.37,32,26,3.8,24.5,1744,0
Columbus,Ohio,2001,Columbus 2001,714905,81,67,11.33017674,0.49382716,0.48,40,32,3.9,,,0
Columbus,Ohio,2002,Columbus 2002,723364,81,81,11.19768194,0.567901235,0.49,46,40,5.8,,,0
Columbus,Ohio,2003,Columbus 2003,728476,109,81,14.96274414,,0.57,,46,5.5,,1797,0
Columbus,Ohio,2004,Columbus 2004,734215,78,109,10.62359118,0.371794872,0.00,29,,5.7,,,0
Columbus,Ohio,2005,Columbus 2005,738386,103,78,13.94934357,0.563106796,0.37,58,29,5.4,,,0
Columbus,Ohio,2006,Columbus 2006,743511,85,103,11.43224512,0.282352941,0.56,24,58,4.8,,,0
Columbus,Ohio,2007,Columbus 2007,751685,79,85,10.50972149,0.379746835,0.28,30,24,4.8,,1829,0
Columbus,Ohio,2008,Columbus 2008,760224,100,79,13.15401776,0.39,0.38,39,30,5.6,,,0
Columbus,Ohio,2009,Columbus 2009,770530,82,100,10.64202562,0.524390244,0.39,43,39,8.5,,,0
Columbus,Ohio,2010,Columbus 2010,790935,95,82,12.01110079,0.421052632,0.52,40,43,8.9,28,,0
Columbus,Ohio,2011,Columbus 2011,800522,87,95,10.86790869,0.229885057,0.42,20,40,7.8,,,0
Columbus,Ohio,2012,Columbus 2012,812711,71,87,8.736192816,0.253521127,0.23,18,20,6.5,,,0
Columbus,Ohio,2013,Columbus 2013,827824,78,71,9.422292661,0.294871795,0.25,23,18,6.5,,1849,0
Columbus,Ohio,2014,Columbus 2014,841740,85,78,10.09813006,0.317647059,0.29,27,23,4.9,,,0
Columbus,Ohio,2015,Columbus 2015,855012,83,85,9.707466094,0.373493976,0.32,31,27,4.1,,,0
Columbus,Ohio,2016,Columbus 2016,866918,91,83,10.49695588,0.230769231,0.37,21,31,4.2,,,0
Fort Worth,Texas,1990,Fort Worth 1990,447619,130,,29.04255628,0.723076923,0.23,94,,6.9,,989,0
Fort Worth,Texas,1991,Fort Worth 1991,,195,130,42.65446384,0.738461538,0.72,144,94,9.1,,,0
Fort Worth,Texas,1992,Fort Worth 1992,,153,195,32.78302139,0.823529412,0.74,126,144,9.3,,,0
Fort Worth,Texas,1993,Fort Worth 1993,,135,153,28.34657573,0.718518519,0.82,97,126,8.3,,1060,0
Fort Worth,Texas,1994,Fort Worth 1994,,132,135,27.17217898,0.628787879,0.72,83,97,7.3,,,0
Fort Worth,Texas,1995,Fort Worth 1995,,108,132,21.80346998,0.731481481,0.63,79,83,6.5,,,0
Fort Worth,Texas,1996,Fort Worth 1996,,68,108,13.46862701,0.661764706,0.73,45,79,5.2,,,0
Fort Worth,Texas,1997,Fort Worth 1997,,74,68,14.38513277,0.216216216,0.66,16,45,4.8,,1188,0
Fort Worth,Texas,1998,Fort Worth 1998,,64,74,12.21460294,0.265625,0.22,17,16,4.4,,,0
Fort Worth,Texas,1999,Fort Worth 1999,,67,64,12.55843421,0.597014925,0.27,40,17,4.2,,1196,0
Fort Worth,Texas,2000,Fort Worth 2000,543044,61,67,11.2329756,0.836065574,0.60,51,40,4.6,20.3,1196,0
Fort Worth,Texas,2001,Fort Worth 2001,547484,67,61,12.23780056,0.701492537,0.84,47,51,5.7,,,0
Fort Worth,Texas,2002,Fort Worth 2002,566402,53,67,9.357311591,0.867924528,0.70,46,47,7.8,,,0
Fort Worth,Texas,2003,Fort Worth 2003,585542,57,53,9.734570705,1,0.87,57,46,8.1,,1249,0
Fort Worth,Texas,2004,Fort Worth 2004,602759,52,57,8.626996859,0.961538462,1.00,50,57,7.1,,,0
Fort Worth,Texas,2005,Fort Worth 2005,619117,60,52,9.69122153,0.866666667,0.96,52,50,5.4,,,0
Fort Worth,Texas,2006,Fort Worth 2006,637139,50,60,7.84758114,0.42,0.87,21,52,5,,,0
Fort Worth,Texas,2007,Fort Worth 2007,662346,58,50,8.756752513,0.637931034,0.42,37,21,4.5,,1412,0
Fort Worth,Texas,2008,Fort Worth 2008,685762,49,58,7.145336137,0.836734694,0.64,41,37,5,,,0
Fort Worth,Texas,2009,Fort Worth 2009,706526,44,49,6.22765475,0.772727273,0.84,34,41,7.8,,,0
Fort Worth,Texas,2010,Fort Worth 2010,748481,63,44,8.417047327,0.746031746,0.77,47,34,7.9,18.9,,0
Fort Worth,Texas,2011,Fort Worth 2011,764034,51,63,6.675095611,0.607843137,0.75,31,47,7.5,,,0
Fort Worth,Texas,2012,Fort Worth 2012,781059,46,51,5.88943985,0.804347826,0.61,37,31,6.4,,,0
Fort Worth,Texas,2013,Fort Worth 2013,796175,49,46,6.154425849,0.857142857,0.80,42,37,6,,1528,0
Fort Worth,Texas,2014,Fort Worth 2014,815135,53,49,6.501990468,0.716981132,0.86,38,42,4.9,,,0
Fort Worth,Texas,2015,Fort Worth 2015,835950,56,53,6.698965249,0.660714286,0.72,37,38,4.1,,,0
Fort Worth,Texas,2016,Fort Worth 2016,856902,66,56,7.702164308,0.681818182,0.66,45,37,4.2,,,0
Charlotte,North Carolina,1990,Charlotte 1990,420023,93,,22.14164462,0.827956989,0.68,77,,2.9,,770,1
Charlotte,North Carolina,1991,Charlotte 1991,,114,93,26.18065571,0.666666667,0.83,76,77,4.9,,,1
Charlotte,North Carolina,1992,Charlotte 1992,,99,114,21.9585715,0.838383838,0.67,83,76,5.5,,,1
Charlotte,North Carolina,1993,Charlotte 1993,,122,99,26.16554641,0.778688525,0.84,95,83,4.8,,981,1
Charlotte,North Carolina,1994,Charlotte 1994,,87,122,18.06197125,1.068965517,0.78,93,95,3.8,,,1
Charlotte,North Carolina,1995,Charlotte 1995,,89,87,17.90427449,0.797752809,1.07,71,93,3.3,,,1
Charlotte,North Carolina,1996,Charlotte 1996,,71,89,13.85363151,0.802816901,0.80,57,71,3.2,,,1
Charlotte,North Carolina,1997,Charlotte 1997,,59,71,11.17606277,1.033898305,0.80,61,57,3,,1286,1
Charlotte,North Carolina,1998,Charlotte 1998,,65,59,11.96332963,0.723076923,1.03,47,61,2.5,,,1
Charlotte,North Carolina,1999,Charlotte 1999,,84,65,15.03382611,0.654761905,0.72,55,47,2.2,,1385,1
Charlotte,North Carolina,2000,Charlotte 2000,574151,75,84,13.06276572,0.786666667,0.65,59,55,3.2,32.7,1442,1
Charlotte,North Carolina,2001,Charlotte 2001,577676,66,75,11.4250895,0.787878788,0.79,52,59,4.7,,,1
Charlotte,North Carolina,2002,Charlotte 2002,591176,67,66,11.33334235,0.582089552,0.79,39,52,6.4,,,1
Charlotte,North Carolina,2003,Charlotte 2003,601869,66,67,10.9658414,0.651515152,0.58,43,39,6.3,,1499,1
Charlotte,North Carolina,2004,Charlotte 2004,613674,59,66,9.614225142,0.440677966,0.65,26,43,5.5,,,1
Charlotte,North Carolina,2005,Charlotte 2005,626629,85,59,13.56464511,0.647058824,0.44,55,26,4.9,,,1
Charlotte,North Carolina,2006,Charlotte 2006,645100,83,85,12.86622229,0.686746988,0.65,57,55,4.2,,,1
Charlotte,North Carolina,2007,Charlotte 2007,669217,76,83,11.3565555,0.671052632,0.69,51,57,4.1,,1481,1
Charlotte,North Carolina,2008,Charlotte 2008,691568,83,76,12.00171205,0.710843373,0.67,59,51,5.4,,,1
Charlotte,North Carolina,2009,Charlotte 2009,709993,58,83,8.169094625,0.844827586,0.71,49,59,9.4,,,1
Charlotte,North Carolina,2010,Charlotte 2010,738534,61,58,8.259606193,0.885245902,0.84,54,49,9.1,35,,1
Charlotte,North Carolina,2011,Charlotte 2011,754840,56,61,7.418790737,0.946428571,0.89,53,54,8.5,,,1
Charlotte,North Carolina,2012,Charlotte 2012,773336,52,56,6.724114744,0.769230769,0.95,40,53,7.6,,,1
Charlotte,North Carolina,2013,Charlotte 2013,792183,59,52,7.447774062,0.677966102,0.77,40,40,6.6,,1766,1
Charlotte,North Carolina,2014,Charlotte 2014,807589,47,59,5.819791998,0.659574468,0.68,31,40,5.2,,,1
Charlotte,North Carolina,2015,Charlotte 2015,825733,61,47,7.387375822,0.819672131,0.66,50,31,4.9,,,1
Charlotte,North Carolina,2016,Charlotte 2016,842937,67,61,7.948399465,0.850746269,0.82,57,50,4.9,,,1
Detroit,Michigan,1990,Detroit 1990,1027974,582,,56.61621792,0.649484536,0.85,378,,15,,4825,0
Detroit,Michigan,1991,Detroit 1991,,615,582,60.2763893,0.61300813,0.65,377,378,17.7,,,0
Detroit,Michigan,1992,Detroit 1992,,595,615,58.75811998,0.54789916,0.61,326,377,17.2,,,0
Detroit,Michigan,1993,Detroit 1993,,579,595,57.61469204,0.583765112,0.55,338,326,13.2,,3887,0
Detroit,Michigan,1994,Detroit 1994,,541,579,54.24766214,0.558225508,0.58,302,338,10.6,,,0
Detroit,Michigan,1995,Detroit 1995,,475,541,47.99899758,,0.56,,302,9.7,,,0
Detroit,Michigan,1996,Detroit 1996,,428,475,43.58762845,0.586448598,0.00,251,,9.7,,,0
Detroit,Michigan,1997,Detroit 1997,,469,428,48.13929809,0.434968017,0.59,204,251,8.7,,4094,0
Detroit,Michigan,1998,Detroit 1998,,430,469,44.48665504,0.486046512,0.43,209,204,8.3,,,0
Detroit,Michigan,1999,Detroit 1999,,415,430,43.27839584,0.455421687,0.49,189,209,7.9,,4095,0
Detroit,Michigan,2000,Detroit 2000,951232,396,415,41.6302227,0.431818182,0.46,171,189,6.6,81.6,4154,0
Detroit,Michigan,2001,Detroit 2001,946240,395,396,41.74416638,0.503797468,0.43,199,171,9.5,,,0
Detroit,Michigan,2002,Detroit 2002,927136,402,395,43.35933455,0.375621891,0.50,151,199,11.8,,,0
Detroit,Michigan,2003,Detroit 2003,905996,366,402,40.39752935,0.50273224,0.38,184,151,14.1,,3837,0
